"phylum","class","order","family","genus","species","country","adm1","lon","lat"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","France",NA,"5.51872","43.27662"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Italy","Lombardia","10.326097","46.003151"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Spain",NA,"-3.550004","37.098193"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Netherlands","Limburg","6.1","51.4"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Italy","Campania","14.413654","40.967647"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Spain","Cataluña","2.055339","41.46673"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Switzerland","Basel-Stadt","7.611686","47.555724"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Albania","Durrës","19.444722","41.310833"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Spain","Galicia","-8.306603","43.279455"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Switzerland","Vd","6.49384","46.51986"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Greece","Aegean","27.348793","36.860668"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Germany",NA,"6.462879","51.616871"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Netherlands","Zuid-Holland","4.3","51.8"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","France","Rhône-Alpes","5.003233","45.766966"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Spain","Castilla y León","-3.104641","42.647286"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Italy","Veneto","12.202417","45.647303"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Italy","Veneto","12.889999","45.598923"
