"phylum","class","order","family","genus","species","country","adm1","lon","lat"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","China","Beijing","116.381027","40.003368"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Daegu","128.590314","35.832035"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.583838","36.742682"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Seoul","126.98743","37.548149"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Daegu","128.62621","35.917504"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.586423","36.741678"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.588463","36.741487"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.470649","36.77679"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.883327","36.723872"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.883008","36.7241"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.411425","36.708902"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Gwangju","126.80033","35.148239"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.583435","36.74263"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Seoul","126.925017","37.475378"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","China","Shanghai","121.282295","31.158051"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","China","Tianjin","117.161278","39.113567"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.590982","36.789633"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.590388","36.79027"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongbuk-do","128.102217","36.861905"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Seoul","126.984974","37.553856"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.583537","36.74251"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.58344","36.7426"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.583272","36.741832"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.583195","36.741875"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.47087","36.778963"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","China","Hebei","115.637792","37.625784"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.529037","36.436867"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.471458","36.778953"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","China","Hebei","115.637661","37.627519"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Seoul","127.031304","37.544387"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.859242","36.413985"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Gwangju","126.849137","35.15212"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","China","Beijing","115.58808","39.61922"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Seoul","126.927132","37.550248"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Seoul","126.969863","37.507037"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Seoul","126.984812","37.566995"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Seoul","126.983855","37.553387"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Seoul","126.978615","37.570835"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","China","Beijing","116.483517","40.007428"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","China","Hebei","114.415909","38.03722"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Gyeonggi-do","127.02826","36.974903"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.583092","36.742025"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.583543","36.742413"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.599418","36.733608"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","China","Beijing","116.1884","39.989075"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","China","Shanxi","110.599307","35.596143"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","China","Hebei","117.222564","40.683543"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.888995","36.555048"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","China","Beijing","116.395661","39.987478"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","China","Shanghai","121.432725","31.141881"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","China","Beijing","116.441825","39.940158"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","China","Shaanxi","108.949414","34.250796"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.586447","36.741597"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","China","Beijing","116.304475","39.985487"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","China","Jiangsu","119.025688","31.618109"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.891198","36.40039"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","127.134166","36.788034"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.583188","36.742377"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","China","Beijing","116.351563","39.930022"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Gangwon-do","128.147332","37.458003"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.58337","36.741912"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Seoul","127.057872","37.514905"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.5862","36.741703"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.470597","36.779682"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.470727","36.779779"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"126.823972","35.84025"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"126.890333","35.845056"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.587583","36.741593"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.586305","36.741668"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.588227","36.74167"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Daegu","128.630861","35.915606"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.473045","36.77849"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.473142","36.778513"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.472706","36.778441"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.47003","36.77997"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.472644","36.778528"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.583637","36.742743"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea","Chungcheongnam-do","126.58354","36.742497"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","China","Hebei","114.442715","38.012575"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"128.009561","36.606297"
