"lon","lat"
77.166252,10.278572
19.90179,-34.47038
77.16674,10.280512
121.58668,24.980612
120.641706,24.183483
172.923333,-41.56
77.166756,10.280396
-0.215227,38.899242
121.48225,25.084917
174.755335,-36.853743
-3.123642,36.977145
152.919953,-26.823995
28.387278,-24.703194
175.291228,-37.799369
20.298824,-28.576032
120.674707,23.478064
120.699255,23.493475
6.25,52.5
26.676337,-22.404668
25.878887,-24.676948
149.903008,-37.244036
22.476064,-33.943371
174.93878,-41.191546
174.755337,-36.853741
170.667945,-45.60541
174.755337,-36.85374
174.755335,-36.853741
170.667931,-45.605388
174.665393,-37.232531
17.102866,-22.558556
174.793709,-36.612771
22.473667,-33.946858
172.636764,-43.445032
149.06649,-35.284834
28.318482,-25.756211
178.053113,-38.657972
113.994744,22.266032
120.745534,23.064533
29.985616,-26.512358
38.39312,44.823508
22.475959,-33.943275
172.653619,-43.575953
114.221145,22.381458
144.932005,-37.795403
10.475022,43.322045
12.415278,44.13288
73.797186,18.484113
-123.29877,48.440087
22.475903,-33.943433
16.066883,45.840175
11.461654,44.833534
32.000756,46.983221
34.402578,44.683628
10.723157,45.347956
14.594613,42.207997
-6.086207,36.278099
22.090716,-33.966381
19.21041,47.297056
-7.890998,39.052288
11.461303,44.833452
33.850304,44.872896
15.522874,46.656109
8.15235,45.37709
2.693722,42.07902
-4.688207,36.852749
31.368458,-29.271786
10.850176,45.355056
34.520648,31.302947
2.61379,41.754614
10.698064,60.944161
5.749344,58.82417
10.248196,43.837529
12.434777,45.65239
35.253603,44.963335
1.866295,43.094812
2.08575,42.265795
10.891944,42.845
32.83884,45.59225
12.434577,45.652358
-6.924333,52.124703
39.343871,43.899359
24.915753,37.831647
11.461508,44.833451
22.475892,-33.943389
10.819653,45.304467
5.533714,51.292428
55.992008,54.744608
20.406018,44.839502
-0.332825,42.956978
38.226875,44.848575
6.566819,58.109399
30.494314,50.427614
3.549969,43.660318
33.543906,44.771365
7.06423,49.24039
2.166909,41.417027
3.862112,43.590538
33.590556,44.714722
1.755261,41.829518
-8.102308,37.154153
19.245532,47.511618
3.862109,43.59054
0.956003,45.295026
18.653104,42.470756
17.359319,49.234425
6.964185,51.165218
17.359315,49.234422
30.564529,50.585203
40.452997,51.557737
30.903102,50.073962
4.225169,43.661284
14.403867,44.95898
43.203043,49.339525
10.77634,45.396899
35.354089,52.342131
3.20683,42.34492
2.817762,42.055008
10.234503,45.058912
36.086892,51.569327
-7.784455,41.516003
5.472183,43.356887
18.215805,46.071046
34.288059,45.420458
19.887334,44.275133
33.498409,45.146632
2.69955,42.687738
34.287222,45.420473
30.499844,50.511354
38.960232,54.22623
30.62354,50.479043
127.418794,37.215282
35.335679,52.335918
37.496618,54.112901
0.275106,43.940747
17.359319,49.234424
38.959788,54.22646
5.824857,49.54275
38.247329,55.811961
37.311821,45.022203
33.613053,44.972063
43.849694,56.95255
39.672794,45.209756
-2.81005,42.823057
55.76709,54.941061
1.576197,41.189294
30.758555,46.405595
38.102654,55.983711
28.875844,46.971065
152.898252,-26.482537
49.120206,55.798947
37.299698,55.928567
38.22732,44.848104
17.094565,49.3056
-8.421185,37.204174
37.356657,56.063506
16.508333,48.225278
39.886192,54.781318
16.077337,47.649217
16.795063,41.124661
49.099444,55.991389
30.473633,50.387087
55.992705,54.744779
11.771322,44.714609
10.234783,45.058022
-4.463141,40.461256
37.264136,44.987411
55.972315,54.691938
23.329385,39.193143
-0.639108,47.152647
30.514601,50.512617
-1.245062,44.455279
9.715308,45.586927
-9.323628,38.694275
33.582741,44.730527
-2.655486,42.846797
11.46151,44.833455
37.288426,45.006732
-1.110512,42.49861
9.681526,45.356195
10.988551,43.08861
15.200333,37.067735
9.522122,45.605145
11.240592,43.612922
6.940194,46.999878
15.221165,37.063975
30.515045,50.514328
3.930504,43.65411
39.255529,48.523601
9.053655,45.093297
9.042539,45.199356
55.992434,54.74451
38.237454,44.83694
-88.155594,39.462105
16.357778,48.203056
22.475833,-33.94324
11.621146,44.678883
4.170018,43.73516
37.498997,55.619231
10.661733,45.688679
8.876563,45.842259
8.192179,45.67161
10.441221,45.123946
11.791504,44.774341
15.522831,46.65613
30.902635,50.07316
-3.215931,43.376727
-84.15445,43.364655
-2.735783,53.367271
22.352817,42.899982
32.518922,45.357438
30.51487,50.466028
15.200197,37.068038
31.992702,46.986709
16.474671,56.258247
6.775534,58.083762
25.878047,-24.676676
120.233098,22.990748
120.232537,22.988712
120.876358,24.495817
120.738201,22.887435
120.925633,24.512738
174.755334,-36.85374
174.755337,-36.853739
174.755336,-36.853739
174.866703,-36.802107
175.71605,-37.526793
174.755338,-36.853739
174.651041,-36.948758
20.611704,-26.472412
121.308583,24.352389
120.84112,23.84837
173.954028,-41.445449
47.810857,30.451387
121.54152,25.077827
20.135672,45.785355
172.582983,-43.602125
172.703622,-43.48927
170.655883,-45.846458
28.308662,-25.905059
32.589,34.823
33.248,34.836
78.563514,26.873158
24.415495,35.200787
-16.645025,28.109222
73.815816,18.515212
12.096202,42.089553
-0.85813,42.601036
2.896562,42.180061
119.924833,26.160667
-2.705321,42.637004
4.82516,44.54466
9.12533,41.76903
9.08363,41.82335
9.42402,42.68603
39.036178,47.276264
30.423187,46.196734
22.475909,-33.943309
6.6995,36.415843
2.863749,42.114447
10.83213,45.568985
22.858399,-18.969761
8.99811,42.51281
9.05528,42.55749
12.3798,55.601101
7.41641,43.84462
27.203819,44.264946
4.05,51.3
26.130133,44.437187
23.169694,39.270186
27.750869,42.272287
27.748658,42.274913
8.842288,50.801403
18.479553,46.499242
5.543684,44.94485
26.394657,38.973373
17.359304,49.234417
27.753595,42.271633
19.891866,44.272732
32.412392,34.790615
17.359314,49.234424
16.76604,47.769023
-7.842046,43.162083
-7.842046,43.162115
7.311109,43.703976
35.786945,33.137222
8.056068,43.920403
20.097896,46.487534
152.945588,-27.195168
4.332255,45.44596
4.682071,45.378365
4.529641,45.387781
8.11713,55.985298
12.4209,54.972698
11.9988,54.603298
12.577,54.975899
14.9207,55.000099
15.077,55.000099
8.60701,55.089298
15.0772,55.089901
8.10885,56.344601
8.28565,55.537102
8.12722,55.536099
8.1212,55.805599
8.60789,54.999401
8.60613,55.1791
24.234,56.088
8.83689,42.06401
6.948073,44.409036
3.337283,44.512693
127.28224,36.315131
3.95,51.6
6.6,53.15
4.7,52.8
6.55,52.3
27.466846,42.444027
5.9,51.1
3.45,51.3
5.45,52.45
5.2,51.65
4.45,51.55
5.8,51.35
6.65,53.2
126.368538,37.673209
37.385578,44.760601
15.521605,46.65486
16.474752,56.258387
13.342416,55.668776
22.949444,40.663492
17.359318,49.234428
10.771396,45.374502
10.771589,45.374819
10.768649,45.375936
35.393178,52.259368
39.18761,51.709089
15.52159,46.654827
14.455361,50.124834
43.567641,43.431259
44.451714,48.691657
2.826427,42.069066
23.773202,42.898551
59.813315,56.852889
49.305298,55.932835
-0.000823,52.977092
22.475909,-33.94338
17.887795,-29.692128
10.883314,45.340431
16.922978,48.942029
-2.81005,42.821775
10.776772,45.182292
14.506497,46.051
10.85097,45.34366
2.854259,42.004761
2.81511,42.016321
38.970008,45.024688
2.574237,49.006382
11.114168,44.997886
2.613032,41.754929
16.518631,48.179134
9.261713,44.898078
2.05912,45.40876
9.20995,41.37873
149.169119,-35.267955
80.276059,13.010285
8.11917,55.895401
8.11508,56.0751
8.76421,54.999802
12.096,54.875301
11.2494,54.709599
12,54.787
11.8695,54.696499
12.4035,55.242001
8.11093,56.254799
26.114,55.586
24.869,54.646
55.933585,54.721418
-3.118895,36.98004
35.267215,52.241131
19.081637,-32.078134
41.736151,41.686612
4.6,52.55
-0.973481,43.159893
10.987272,45.404386
5,52.3
4.45,52.3
6.35,52.7
4.85,53.1
12.84,47.43
3.899658,43.514258
9.454703,45.499429
9.161833,45.485025
137.747089,-32.468404
-3.035415,42.74405
7.664368,45.082259
10.258704,45.221034
10.819605,45.304403
-2.729384,42.61644
10.858494,45.317185
43.164579,43.596481
18.484624,-33.966282
49.667751,53.438385
10.759782,45.133759
12.434688,45.652412
10.632547,45.400905
-0.24267,39.37933
9.00969,51.471996
7.197912,51.262947
12.362537,43.127296
15.521741,46.654896
11.461667,44.833611
2.663667,41.860744
2.827395,41.956417
3.769307,43.597693
2.927076,42.188241
22.475823,-33.94338
-2.835703,42.609143
22.475951,-33.943451
12.915728,45.618644
19.049354,-34.069232
115.805659,-31.825153
4.79981,43.73914
136.276383,36.109458
10.278106,45.083897
56.961799,57.490817
4.6,52.6
-0.473404,39.490681
5.4,51.4
4.15,51.85
5.8,51.25
12.177159,46.345898
22.46247,-33.9438
22.475737,-33.943451
20.114938,-33.790518
32.889168,24.08975
13.453525,42.336857
28.290628,-26.191639
26.67651,-22.404724
149.029529,-35.238183
120.799365,22.21762
-16.005,18.1205
121.776334,25.138468
176.896234,-39.687374
74.27,23.33
175.356033,-41.082267
84.959961,24.698709
121.569722,25.188388
121.124291,23.956808
120.57667,23.19036
121.201165,24.757627
88.394069,22.466175
6.39056,43.34099
7.42337,43.93448
13.535919,38.095256
121.614017,24.979912
31.994583,46.975033
113.975349,22.243376
152.919824,-26.823842
113.028362,-7.918666
19.062295,47.499939
7.924167,45.332516
31.756366,-28.960016
13.096629,41.842321
27.741068,42.298532
-8.69728,40.770201
6.092163,50.572183
-2.723611,42.822226
17.359658,49.234458
23.867359,39.146497
3.180474,41.887139
4.6,52.45
4.1,51.7
20.136121,45.785709
12.1217,54.786202
14.9204,55.179798
30.123632,61.893301
30.611345,62.214205
30.60753,62.21389
4.682058,45.378359
76.92646,19.938108
-8.289546,39.701723
-0.5582,42.97351
-0.22251,43.01103
-9.218326,39.310001
26.081377,44.570749
3.709386,43.742088
6.59789,44.68565
-8.28858,39.702506
19.338044,47.602215
19.338049,47.602218
22.554034,37.704607
3.9,51.3
6.973125,46.453729
6.55,52.85
3.178883,42.003163
36.560029,50.603895
16.301369,48.128035
16.301377,48.128044
36.613434,50.869748
27.752406,42.286563
8.192718,44.864392
-2.642391,42.782562
23.812337,42.895219
3.280277,39.464958
-8.67839,37.652447
-8.713717,37.759214
23.765834,42.942809
2.17212,41.396
28.591061,43.558105
27.4,58
6.65,52.6
37.642806,55.747905
40.940646,55.974184
25.881262,-24.677158
8.28238,55.716801
4.007836,43.773289
36.084173,51.56891
36.086747,51.574336
10.81731,45.30904
25.750591,60.403481
10.816966,45.30881
126.295847,33.964685
24.360333,57.891694
4.682047,45.378371
37.309398,44.886018
49.142847,55.756384
-0.22735,43.01578
23.913,54.905
25.322,54.806
21.083,55.757
25.229,54.392
52.446792,55.812606
36.070387,52.912882
7.248847,46.855983
7.249253,46.855847
15.200318,37.067846
7.923294,45.331783
-2.810044,42.821864
12.984642,40.929808
-7.546013,37.289794
8.821142,48.361084
10.232787,45.218953
22.986817,-34.05928
7.923575,45.332155
10.675203,45.185523
8.628938,45.741355
12.2464,55.238602
11.8632,54.606701
73.981415,17.708744
11.83477,42.0396
6.729593,49.763306
19.055566,-32.986243
23.30222,-34.09787
23.30569,-34.100147
23.30665,-34.09612
23.30751,-34.09999
120.519889,22.874167
151.228395,-33.836647
99.634072,15.376562
19.208872,-34.018935
19.034944,-34.337312
120.885039,23.918283
25.963837,-24.557214
22.464067,-33.947568
4.3,51.55
21.679254,60.169539
78.36,30.31
79.56,30.01
77.97,29.94
78.21,30.18
78.34,30.55
79.62,29.38
80.36,30.08
147.239762,-37.021658
120.806995,24.193748
25.877094,-24.676307
150.11,-33.99
18.389986,-23.237738
26.014854,-24.623688
121.014538,24.017727
175.047784,-36.800704
175.465201,-36.526735
120.766246,22.748685
120.977198,24.471216
-76.3829,-13.0386
9.474592,42.467855
-8.306501,43.279459
-0.63161,42.89539
6.65508,44.39751
6.65508,44.39753
6.73589,44.86134
16.387382,43.550518
120.96676,24.1668
14.447999,41.303927
4.2,51.9
5.35,51.4
7.128754,44.517807
16.533448,56.488231
13.491528,57.920998
1.203749,52.933351
-1.466009,53.348015
121.48252,24.206908
12.3918,55.4216
10.792,54.8969
5.5,51.4
4.8,53.1
7.05,52.65
7,52.65
3.85,51.5
4.55,52.25
