"phylum","class","order","family","genus","species","country","adm1","lon","lat"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Sweden","Värmland","13.11239","59.36607"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Sweden","Södermanland","16.96724","59.40186"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Sweden","Gotland","18.32268","57.05158"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Sweden","Blekinge","15.29287","56.14329"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","United Kingdom","England","1.397235","51.328193"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","South Korea",NA,"128.176468","37.055651"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Netherlands","Friesland","5.85","53.2"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Netherlands","Gelderland","5.8","52.35"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Sweden","Västmanland","15.40213","59.43638"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Netherlands","South Holland","4.38","52.157"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Denmark","Nez","11.7699","55.5079"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Sweden","Småland","16.32451","56.6653"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Finland","Pohjois-Karjala (PK)","29.649202","62.319658"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Finland","Uusimaa (U)","25.067988","60.269081"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Netherlands","Overijssel","6","52.75"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Netherlands","Gelderland","5.8","52"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Sweden","Halland","12.01896","57.37368"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Norway","Agder","8.0724","58.2879"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Netherlands","Drenthe","6.65","53"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Norway","Agder","7.553763","58.171946"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","United Kingdom","England","1.329512","51.930374"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Sweden","Småland","13.67665","57.11705"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Sweden","Uppland","17.33979","60.44019"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Finland","Pohjois-Karjala (PK)","29.758218","62.245709"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","United Kingdom","England","1.622834","52.677263"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Netherlands","Overijssel","6.45","52.25"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Austria",NA,"12.94","48.03"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Norway","Vestfold og Telemark","8.949284","59.107426"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Sweden","Gotland","18.60437","57.55417"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Norway","Viken","11.3855","59.9621"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Denmark","Lfm","12","54.787"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Estonia",NA,"27.46277","57.83673"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Sweden","Halland","13.16085","56.64276"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Norway","Viken","10.6574","59.5642"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Sweden","Småland","13.89656","57.14628"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Sweden","Västmanland","15.65154","59.7719"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Norway","Agder","8.2339","58.1858"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Finland","Uusimaa (U)","25.645584","60.1797"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Finland","Uusimaa (U)","23.458334","59.982069"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","United Kingdom","England","0.279576","52.310595"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Sweden","Öland","16.67754","56.64626"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Norway","Viken","11.1005","59.2975"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Finland","Pohjois-Karjala (PK)","29.105981","62.553345"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Finland","Etelä-Häme (EH)","24.335238","61.107225"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Sweden","Dalsland","12.48079","58.80681"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Japan","Kanagawa","139.34486","35.59583"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","United Kingdom","England","0.730933","52.611262"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","United Kingdom","England","-1.506156","50.663626"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Norway","Agder","9.026119","58.621377"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Germany",NA,"13.15","48.880001"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Norway","Viken","10.5365","59.6708"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","United Kingdom","England","1.618308","52.26365"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Finland","Varsinais-Suomi (V)","23.837267","60.238686"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Estonia",NA,"23.55","58.558333"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Denmark","Lfm","11.9016","54.875301"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Norway","Agder","8.2409","58.3331"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Estonia",NA,"23.7","58.6"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Estonia",NA,"26.3","57.65"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Norway","Vestfold og Telemark","9.8091","59.0998"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Norway","Agder","8.7767","58.5597"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Estonia",NA,"27.6","57.8"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","France","France métropolitaine","5.41977","49.23782"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Italy","South Tyrol","10.477","46.657"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Sweden","Småland","16.08369","56.67653"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Norway","Agder","8.1001","58.1616"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Finland","Ahvenanmaa (A)","20.990253","59.937501"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Sweden","Blekinge","15.2884","56.17737"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Luxembourg",NA,"6.328125","49.572574"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Norway","Agder","7.9805","58.0654"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Finland","Varsinais-Suomi (V)","22.269228","59.832322"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Netherlands",NA,"5.496456","52.015807"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Finland","Etelä-Savo (ES)","28.37875","60.897555"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Germany","Bavaria","12.075","48.513"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Finland","Uusimaa (U)","24.92525","60.170379"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Luxembourg",NA,"6.337988","49.525109"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Germany",NA,"6.353304","49.543534"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","United Kingdom","England","-1.958978","50.592721"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Germany",NA,"11.9532","48.871101"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Sweden","Öland","16.41378","56.31877"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Japan","Chiba Pref.","140.19762","35.1599"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","United Kingdom","England","-2.438636","50.519958"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Estonia",NA,"24.215","58.821"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Netherlands","Zuid-Holland","4.5145","51.9418"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Sweden","Västmanland","15.85152","59.58358"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Sweden","Öland","16.4462","56.55819"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Finland","Etelä-Pohjanmaa (EP)","22.387305","62.803092"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","United Kingdom","England","-0.223136","52.395654"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Austria",NA,"9.56625","47.5015"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Finland","Ahvenanmaa (A)","19.672784","60.25357"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Denmark","Nwz","11.6177","55.601101"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Norway","Viken","10.7846","59.6614"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Norway","Agder","8.0522","58.8735"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Norway","Viken","10.848118","59.084486"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Finland","Laatokan Karjala (LK)","29.964943","61.801441"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Norway","Agder","8.4664","58.3316"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","France",NA,"6.86373","44.235"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Finland","Etelä-Häme (EH)","26.16721","61.274517"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Denmark","Sj","9.23267","54.909901"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Denmark","Lfm","12.2588","55.059101"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Norway","Agder","8.1386","58.1178"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Norway","Agder","7.5499","58.3586"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Denmark","Nej","9.90338","56.9734"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Denmark","Sz","12.3918","55.4216"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Denmark","Nez","12.5099","56.0532"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Sweden","Västergötland","11.7763","57.64371"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Germany","Rlp","7.834031","49.786408"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Norway","Akershus","10.408","59.96"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Austria",NA,"13.21","47.46"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Estonia",NA,"24.68333","59.23333"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Austria",NA,"14.34","48.24"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Austria",NA,"16.44","47.3"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Germany","Rlp","7.773014","49.462154"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Germany","Rlp","8.44791","49.317858"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","United Kingdom","England","-1.930617","50.66465"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Austria",NA,"15.45","48.72"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Estonia",NA,"22.56389","58.26667"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Estonia",NA,"22.45","58.23333"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Åland","Ahvenanmaa (A)","19.871424","60.174331"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Finland","Uusimaa (U)","24.385365","60.160822"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Austria",NA,"14.23","48.34"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Estonia",NA,"24.38333","59.45"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Estonia",NA,"26.18333","59.09167"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Finland","Varsinais-Suomi (V)","22.217724","60.19011"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Finland","Varsinais-Suomi (V)","22.359362","60.464862"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Finland","Ahvenanmaa (A)","19.832385","60.352441"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Norway","Oslo fylke","10.7279","59.9379"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Estonia",NA,"25.83333","59.25"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","France",NA,"-0.53121","47.49041"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Austria",NA,"15.42","47.09"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Austria",NA,"15.39","47.03"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Norway","Agder","8.8486","58.4524"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","Estonia",NA,"24.72","59.437"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","South Korea",NA,"127.139861","37.704972"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","South Korea",NA,"127.023667","37.789611"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Eupoecilia","Eupoecilia ambiguella","South Korea",NA,"128.143806","38.148833"
